t Density Sender Receiver Contagion Reciprocity ContagionReciprocity EgoInTwoStar EgoOutTwoStar MixedTwoStar TransitiveTriangleT1 oOc.sport oOc.drugs oOc.alcohol MixedTwoStarSource MixedTwoStarSink TransitiveTriangleT3 TransitiveTriangleD1 TransitiveTriangleU1 CyclicTriangleC1 CyclicTriangleC3 AlterInTwoStar2 AlterOutTwoStar2 acceptance_rate
879000 18.0 46.0 41.0 22.0 29.0 8.0 56.0 45.0 87.0 26.0 32.0 35.0 61.0 98.0 89.0 8.0 36.0 31.0 20.0 2.0 18.0 33.0 0.262
880000 17.0 42.0 35.0 24.0 24.0 7.0 34.0 46.0 76.0 25.0 28.0 33.0 57.0 97.0 72.0 8.0 33.0 22.0 14.0 1.0 18.0 32.0 0.279
881000 16.0 36.0 29.0 14.0 19.0 4.0 38.0 35.0 60.0 14.0 27.0 31.0 55.0 84.0 66.0 1.0 26.0 17.0 12.0 0.0 10.0 19.0 0.305
882000 13.0 30.0 28.0 13.0 20.0 4.0 44.0 23.0 52.0 18.0 23.0 25.0 47.0 60.0 59.0 3.0 24.0 17.0 13.0 0.0 9.0 17.0 0.283
883000 20.0 54.0 51.0 38.0 32.0 10.0 72.0 61.0 121.0 37.0 33.0 38.0 67.0 119.0 102.0 19.0 43.0 34.0 22.0 3.0 34.0 48.0 0.255
884000 14.0 37.0 34.0 17.0 21.0 4.0 53.0 40.0 79.0 24.0 22.0 30.0 50.0 87.0 84.0 3.0 32.0 26.0 17.0 0.0 15.0 31.0 0.26
885000 16.0 40.0 41.0 24.0 27.0 8.0 61.0 37.0 83.0 28.0 27.0 35.0 57.0 81.0 89.0 14.0 31.0 32.0 17.0 2.0 26.0 30.0 0.258
886000 21.0 51.0 48.0 35.0 32.0 11.0 64.0 53.0 102.0 35.0 33.0 42.0 75.0 109.0 101.0 19.0 42.0 34.0 23.0 3.0 27.0 44.0 0.227
887000 17.0 41.0 38.0 21.0 24.0 5.0 54.0 41.0 82.0 24.0 27.0 36.0 60.0 89.0 83.0 4.0 31.0 26.0 15.0 0.0 17.0 34.0 0.236
888000 14.0 36.0 36.0 23.0 23.0 7.0 57.0 35.0 77.0 26.0 23.0 31.0 53.0 75.0 75.0 17.0 30.0 26.0 15.0 2.0 19.0 28.0 0.253
889000 14.0 26.0 26.0 9.0 17.0 2.0 38.0 18.0 45.0 12.0 24.0 30.0 49.0 52.0 54.0 3.0 17.0 15.0 7.0 0.0 8.0 16.0 0.3
890000 20.0 48.0 43.0 30.0 29.0 9.0 57.0 46.0 90.0 28.0 33.0 38.0 68.0 104.0 92.0 15.0 35.0 29.0 18.0 3.0 22.0 47.0 0.246
891000 15.0 41.0 36.0 17.0 22.0 3.0 53.0 43.0 82.0 23.0 24.0 30.0 53.0 94.0 77.0 4.0 32.0 24.0 15.0 0.0 13.0 28.0 0.283
892000 21.0 52.0 48.0 36.0 32.0 11.0 64.0 54.0 103.0 35.0 34.0 42.0 75.0 111.0 97.0 21.0 42.0 34.0 21.0 3.0 29.0 49.0 0.26
893000 18.0 45.0 42.0 31.0 27.0 10.0 60.0 49.0 93.0 31.0 28.0 39.0 65.0 101.0 94.0 18.0 38.0 32.0 20.0 3.0 24.0 38.0 0.289
894000 18.0 47.0 43.0 19.0 27.0 3.0 63.0 50.0 99.0 28.0 28.0 35.0 62.0 102.0 88.0 6.0 35.0 29.0 18.0 0.0 15.0 29.0 0.222
895000 24.0 62.0 58.0 50.0 38.0 15.0 75.0 64.0 127.0 42.0 41.0 44.0 80.0 137.0 120.0 31.0 46.0 38.0 24.0 5.0 45.0 71.0 0.282
896000 17.0 42.0 41.0 24.0 25.0 5.0 59.0 38.0 89.0 26.0 29.0 33.0 58.0 87.0 78.0 7.0 28.0 27.0 14.0 0.0 18.0 37.0 0.259
897000 14.0 28.0 27.0 12.0 18.0 4.0 44.0 22.0 52.0 16.0 23.0 31.0 47.0 57.0 62.0 2.0 22.0 20.0 12.0 0.0 7.0 15.0 0.273
898000 12.0 25.0 29.0 13.0 17.0 3.0 51.0 20.0 58.0 17.0 19.0 30.0 46.0 46.0 62.0 5.0 18.0 21.0 9.0 0.0 10.0 17.0 0.29
899000 24.0 65.0 62.0 45.0 40.0 12.0 86.0 71.0 138.0 45.0 42.0 41.0 80.0 140.0 136.0 24.0 51.0 46.0 30.0 4.0 43.0 69.0 0.258
900000 20.0 53.0 47.0 25.0 32.0 7.0 66.0 60.0 110.0 32.0 33.0 39.0 68.0 115.0 99.0 8.0 43.0 32.0 22.0 1.0 21.0 40.0 0.25
901000 19.0 51.0 43.0 29.0 28.0 8.0 59.0 57.0 102.0 30.0 31.0 37.0 65.0 118.0 86.0 9.0 42.0 27.0 19.0 1.0 22.0 41.0 0.271
902000 16.0 44.0 42.0 26.0 28.0 8.0 62.0 50.0 97.0 29.0 26.0 32.0 56.0 94.0 90.0 11.0 37.0 30.0 19.0 2.0 20.0 33.0 0.279
903000 19.0 47.0 44.0 23.0 28.0 5.0 61.0 46.0 93.0 30.0 29.0 38.0 63.0 101.0 89.0 16.0 35.0 30.0 17.0 2.0 19.0 34.0 0.251
904000 15.0 38.0 33.0 21.0 22.0 7.0 50.0 44.0 79.0 21.0 25.0 32.0 52.0 86.0 72.0 5.0 32.0 23.0 14.0 1.0 14.0 26.0 0.288
905000 21.0 51.0 47.0 36.0 31.0 11.0 63.0 53.0 102.0 33.0 34.0 39.0 69.0 112.0 90.0 21.0 39.0 30.0 18.0 3.0 26.0 42.0 0.25
906000 16.0 35.0 39.0 23.0 23.0 6.0 59.0 29.0 78.0 24.0 24.0 36.0 58.0 70.0 80.0 15.0 23.0 29.0 13.0 2.0 18.0 28.0 0.297
907000 19.0 51.0 46.0 30.0 30.0 9.0 66.0 58.0 110.0 34.0 31.0 38.0 68.0 114.0 98.0 10.0 42.0 33.0 22.0 1.0 24.0 39.0 0.251
908000 20.0 50.0 48.0 35.0 31.0 10.0 68.0 52.0 108.0 35.0 34.0 40.0 69.0 106.0 107.0 21.0 40.0 34.0 22.0 4.0 30.0 55.0 0.247
909000 21.0 54.0 52.0 33.0 33.0 9.0 71.0 49.0 110.0 35.0 36.0 38.0 71.0 114.0 105.0 17.0 36.0 37.0 21.0 2.0 30.0 44.0 0.291
910000 18.0 50.0 47.0 36.0 29.0 10.0 70.0 59.0 116.0 37.0 29.0 38.0 61.0 111.0 97.0 25.0 43.0 34.0 21.0 4.0 31.0 49.0 0.257
911000 20.0 49.0 46.0 35.0 30.0 11.0 63.0 52.0 100.0 32.0 32.0 40.0 71.0 105.0 94.0 19.0 39.0 32.0 19.0 3.0 26.0 43.0 0.272
912000 17.0 49.0 43.0 31.0 28.0 9.0 60.0 55.0 102.0 31.0 28.0 32.0 59.0 112.0 91.0 9.0 41.0 29.0 19.0 1.0 25.0 46.0 0.275
913000 20.0 50.0 48.0 33.0 32.0 10.0 65.0 48.0 99.0 32.0 35.0 38.0 70.0 110.0 110.0 16.0 38.0 34.0 21.0 3.0 33.0 54.0 0.249
914000 19.0 47.0 40.0 25.0 26.0 7.0 52.0 51.0 88.0 26.0 31.0 37.0 67.0 107.0 81.0 7.0 38.0 25.0 17.0 1.0 18.0 34.0 0.287
915000 11.0 23.0 26.0 13.0 17.0 4.0 46.0 18.0 50.0 17.0 17.0 27.0 42.0 42.0 59.0 3.0 18.0 19.0 10.0 0.0 10.0 17.0 0.292
916000 18.0 45.0 39.0 26.0 26.0 8.0 55.0 50.0 90.0 25.0 30.0 36.0 62.0 98.0 75.0 8.0 36.0 25.0 15.0 1.0 18.0 34.0 0.261
917000 18.0 51.0 47.0 35.0 31.0 11.0 66.0 57.0 109.0 34.0 30.0 35.0 65.0 112.0 103.0 18.0 43.0 33.0 22.0 4.0 29.0 47.0 0.268
918000 16.0 46.0 40.0 18.0 25.0 3.0 59.0 51.0 98.0 25.0 27.0 30.0 56.0 103.0 82.0 2.0 35.0 25.0 17.0 0.0 14.0 28.0 0.268
919000 20.0 47.0 44.0 30.0 28.0 8.0 60.0 44.0 90.0 31.0 31.0 40.0 68.0 103.0 91.0 18.0 36.0 30.0 19.0 2.0 22.0 38.0 0.248
920000 16.0 47.0 40.0 27.0 26.0 7.0 59.0 56.0 102.0 28.0 28.0 30.0 53.0 107.0 84.0 8.0 39.0 25.0 17.0 1.0 22.0 44.0 0.268
921000 19.0 47.0 48.0 33.0 31.0 10.0 67.0 46.0 100.0 35.0 30.0 39.0 69.0 101.0 113.0 25.0 37.0 36.0 22.0 5.0 31.0 47.0 0.261
922000 11.0 22.0 21.0 8.0 15.0 2.0 23.0 17.0 36.0 14.0 18.0 28.0 40.0 41.0 51.0 4.0 17.0 16.0 8.0 0.0 5.0 14.0 0.258
923000 16.0 42.0 39.0 23.0 24.0 5.0 57.0 44.0 89.0 27.0 26.0 33.0 54.0 92.0 86.0 5.0 32.0 28.0 16.0 0.0 17.0 35.0 0.247
924000 17.0 44.0 44.0 29.0 28.0 9.0 64.0 44.0 96.0 30.0 29.0 37.0 62.0 93.0 93.0 15.0 35.0 33.0 18.0 2.0 27.0 40.0 0.253
925000 23.0 59.0 55.0 48.0 35.0 14.0 74.0 63.0 125.0 41.0 38.0 44.0 76.0 130.0 109.0 31.0 46.0 36.0 23.0 5.0 42.0 61.0 0.24
926000 12.0 25.0 27.0 12.0 18.0 3.0 42.0 17.0 45.0 17.0 19.0 26.0 43.0 47.0 54.0 5.0 18.0 18.0 9.0 0.0 9.0 15.0 0.289
927000 17.0 44.0 43.0 31.0 28.0 10.0 64.0 50.0 99.0 32.0 27.0 37.0 62.0 94.0 94.0 21.0 38.0 33.0 20.0 4.0 25.0 40.0 0.275
928000 16.0 41.0 40.0 26.0 24.0 6.0 59.0 40.0 86.0 28.0 25.0 33.0 58.0 89.0 82.0 18.0 30.0 29.0 15.0 2.0 21.0 36.0 0.257
929000 18.0 47.0 43.0 29.0 29.0 9.0 59.0 47.0 93.0 27.0 32.0 34.0 62.0 104.0 98.0 12.0 36.0 29.0 19.0 3.0 28.0 49.0 0.24
930000 15.0 37.0 32.0 15.0 24.0 5.0 47.0 35.0 65.0 19.0 26.0 28.0 50.0 77.0 63.0 3.0 29.0 17.0 13.0 0.0 10.0 18.0 0.259
931000 13.0 28.0 24.0 9.0 19.0 3.0 22.0 26.0 44.0 17.0 21.0 31.0 44.0 54.0 53.0 2.0 24.0 17.0 11.0 0.0 5.0 15.0 0.26
932000 18.0 44.0 43.0 24.0 27.0 6.0 63.0 40.0 91.0 27.0 31.0 36.0 64.0 91.0 85.0 17.0 30.0 31.0 16.0 2.0 20.0 35.0 0.273
933000 17.0 49.0 41.0 23.0 27.0 6.0 59.0 58.0 103.0 25.0 29.0 31.0 59.0 109.0 80.0 5.0 38.0 24.0 17.0 1.0 16.0 31.0 0.247
934000 15.0 43.0 38.0 23.0 24.0 5.0 58.0 48.0 94.0 26.0 26.0 27.0 49.0 97.0 83.0 8.0 34.0 25.0 16.0 1.0 19.0 42.0 0.276
935000 19.0 46.0 47.0 35.0 28.0 9.0 68.0 46.0 103.0 34.0 31.0 40.0 64.0 101.0 100.0 25.0 34.0 35.0 19.0 4.0 32.0 44.0 0.256
936000 18.0 49.0 49.0 39.0 31.0 12.0 72.0 51.0 112.0 36.0 31.0 36.0 62.0 106.0 104.0 26.0 38.0 38.0 21.0 4.0 37.0 53.0 0.267
937000 15.0 36.0 34.0 15.0 21.0 4.0 51.0 32.0 71.0 16.0 27.0 30.0 50.0 82.0 72.0 0.0 24.0 23.0 12.0 0.0 15.0 21.0 0.271
938000 15.0 31.0 26.0 15.0 18.0 5.0 35.0 29.0 50.0 12.0 25.0 28.0 50.0 68.0 53.0 1.0 21.0 14.0 9.0 0.0 8.0 14.0 0.274
939000 18.0 48.0 45.0 30.0 27.0 6.0 65.0 49.0 102.0 33.0 29.0 35.0 61.0 105.0 90.0 20.0 35.0 31.0 17.0 2.0 25.0 47.0 0.259
940000 20.0 50.0 44.0 28.0 29.0 8.0 60.0 54.0 98.0 28.0 32.0 38.0 68.0 110.0 86.0 9.0 39.0 27.0 18.0 1.0 19.0 33.0 0.246
941000 16.0 42.0 37.0 25.0 23.0 7.0 56.0 48.0 88.0 25.0 25.0 33.0 56.0 95.0 73.0 10.0 34.0 26.0 14.0 1.0 17.0 29.0 0.246
942000 21.0 53.0 47.0 34.0 31.0 10.0 62.0 56.0 105.0 30.0 35.0 40.0 70.0 118.0 91.0 9.0 39.0 29.0 18.0 1.0 28.0 46.0 0.301
943000 10.0 22.0 19.0 8.0 13.0 2.0 32.0 17.0 35.0 7.0 18.0 20.0 35.0 45.0 35.0 3.0 15.0 8.0 4.0 0.0 5.0 8.0 0.269
944000 22.0 58.0 53.0 41.0 34.0 12.0 73.0 61.0 121.0 39.0 36.0 41.0 76.0 129.0 110.0 24.0 46.0 36.0 26.0 4.0 35.0 56.0 0.276
945000 17.0 45.0 39.0 21.0 26.0 6.0 56.0 52.0 93.0 26.0 28.0 35.0 57.0 100.0 79.0 6.0 38.0 25.0 16.0 1.0 16.0 30.0 0.269
946000 18.0 44.0 39.0 25.0 25.0 8.0 57.0 44.0 87.0 24.0 31.0 36.0 60.0 99.0 75.0 6.0 33.0 27.0 15.0 0.0 17.0 28.0 0.297
947000 13.0 31.0 33.0 21.0 20.0 6.0 54.0 25.0 65.0 22.0 21.0 30.0 49.0 60.0 68.0 17.0 23.0 25.0 11.0 2.0 17.0 28.0 0.243
948000 13.0 26.0 30.0 13.0 19.0 4.0 50.0 19.0 55.0 19.0 21.0 32.0 50.0 46.0 68.0 4.0 20.0 25.0 12.0 0.0 10.0 17.0 0.244
949000 16.0 38.0 39.0 25.0 23.0 6.0 59.0 38.0 84.0 27.0 24.0 36.0 59.0 81.0 83.0 16.0 29.0 29.0 15.0 2.0 20.0 32.0 0.269
950000 14.0 36.0 36.0 22.0 22.0 6.0 56.0 36.0 77.0 27.0 22.0 31.0 52.0 77.0 77.0 16.0 30.0 31.0 16.0 2.0 17.0 29.0 0.27
951000 15.0 37.0 35.0 21.0 22.0 6.0 54.0 38.0 81.0 21.0 25.0 32.0 53.0 80.0 68.0 5.0 27.0 24.0 12.0 0.0 15.0 27.0 0.241
952000 18.0 46.0 44.0 26.0 29.0 8.0 63.0 49.0 96.0 31.0 29.0 37.0 64.0 98.0 95.0 5.0 38.0 29.0 19.0 0.0 26.0 34.0 0.269
953000 15.0 39.0 37.0 22.0 23.0 7.0 57.0 40.0 82.0 24.0 25.0 33.0 54.0 86.0 77.0 14.0 31.0 29.0 15.0 2.0 18.0 27.0 0.259
954000 18.0 45.0 45.0 30.0 32.0 11.0 63.0 42.0 90.0 35.0 31.0 36.0 67.0 85.0 100.0 24.0 39.0 35.0 24.0 5.0 24.0 36.0 0.273
955000 8.0 18.0 12.0 3.0 11.0 1.0 7.0 18.0 20.0 7.0 14.0 18.0 26.0 38.0 23.0 0.0 16.0 5.0 4.0 0.0 1.0 4.0 0.276
956000 18.0 47.0 41.0 26.0 26.0 6.0 59.0 55.0 102.0 26.0 30.0 33.0 59.0 103.0 77.0 7.0 36.0 23.0 15.0 1.0 19.0 33.0 0.272
957000 18.0 49.0 42.0 29.0 29.0 9.0 57.0 54.0 97.0 26.0 30.0 32.0 60.0 107.0 83.0 10.0 38.0 25.0 17.0 2.0 20.0 37.0 0.276
958000 18.0 47.0 42.0 29.0 28.0 9.0 57.0 51.0 94.0 27.0 30.0 35.0 64.0 101.0 86.0 7.0 37.0 27.0 17.0 1.0 21.0 38.0 0.232
959000 19.0 41.0 41.0 18.0 26.0 4.0 57.0 33.0 79.0 23.0 31.0 37.0 64.0 86.0 82.0 5.0 26.0 27.0 15.0 0.0 13.0 23.0 0.275
960000 15.0 36.0 35.0 21.0 22.0 6.0 55.0 35.0 73.0 27.0 23.0 34.0 55.0 77.0 78.0 17.0 31.0 26.0 16.0 2.0 18.0 29.0 0.248
961000 15.0 38.0 34.0 14.0 21.0 2.0 51.0 40.0 78.0 21.0 25.0 29.0 51.0 86.0 72.0 2.0 30.0 22.0 15.0 0.0 10.0 20.0 0.254
962000 19.0 50.0 44.0 30.0 29.0 9.0 59.0 53.0 98.0 27.0 32.0 34.0 65.0 110.0 84.0 9.0 36.0 27.0 16.0 1.0 23.0 40.0 0.29
963000 13.0 36.0 32.0 16.0 18.0 2.0 48.0 38.0 73.0 23.0 21.0 25.0 48.0 85.0 62.0 6.0 30.0 24.0 13.0 0.0 13.0 23.0 0.274
964000 15.0 41.0 32.0 18.0 21.0 5.0 43.0 47.0 77.0 16.0 26.0 27.0 50.0 95.0 61.0 5.0 31.0 16.0 11.0 1.0 14.0 24.0 0.252
965000 19.0 49.0 47.0 33.0 31.0 10.0 64.0 51.0 101.0 33.0 30.0 38.0 66.0 104.0 98.0 19.0 38.0 33.0 20.0 3.0 27.0 44.0 0.252
966000 13.0 32.0 27.0 13.0 21.0 5.0 39.0 31.0 55.0 14.0 24.0 22.0 46.0 62.0 49.0 4.0 25.0 14.0 11.0 1.0 7.0 11.0 0.268
967000 19.0 46.0 43.0 29.0 29.0 9.0 60.0 45.0 90.0 30.0 32.0 37.0 69.0 96.0 94.0 16.0 37.0 32.0 20.0 3.0 22.0 44.0 0.268
968000 18.0 46.0 38.0 23.0 25.0 6.0 53.0 51.0 90.0 22.0 30.0 33.0 60.0 105.0 72.0 7.0 34.0 21.0 13.0 1.0 16.0 31.0 0.283
969000 17.0 40.0 41.0 27.0 25.0 7.0 60.0 39.0 86.0 29.0 26.0 38.0 63.0 85.0 92.0 16.0 31.0 31.0 17.0 2.0 23.0 38.0 0.231
970000 14.0 35.0 32.0 15.0 21.0 4.0 49.0 30.0 66.0 19.0 25.0 28.0 50.0 73.0 64.0 3.0 27.0 20.0 13.0 0.0 11.0 18.0 0.251
971000 15.0 35.0 35.0 23.0 22.0 7.0 54.0 28.0 67.0 23.0 25.0 32.0 56.0 70.0 72.0 17.0 26.0 25.0 13.0 2.0 17.0 28.0 0.277
972000 18.0 50.0 43.0 29.0 28.0 7.0 60.0 57.0 105.0 28.0 30.0 32.0 57.0 111.0 81.0 9.0 38.0 24.0 16.0 1.0 22.0 39.0 0.273
973000 17.0 45.0 45.0 29.0 27.0 7.0 65.0 45.0 97.0 31.0 27.0 35.0 61.0 99.0 96.0 16.0 34.0 33.0 18.0 2.0 28.0 41.0 0.233
974000 17.0 46.0 42.0 26.0 27.0 7.0 60.0 51.0 96.0 28.0 27.0 33.0 59.0 99.0 81.0 9.0 37.0 28.0 17.0 1.0 19.0 31.0 0.27
975000 16.0 40.0 37.0 21.0 23.0 5.0 52.0 45.0 84.0 25.0 25.0 33.0 57.0 91.0 76.0 7.0 33.0 25.0 15.0 1.0 17.0 29.0 0.279
976000 21.0 52.0 47.0 34.0 31.0 10.0 63.0 55.0 104.0 32.0 35.0 40.0 74.0 111.0 87.0 11.0 41.0 30.0 19.0 1.0 25.0 39.0 0.255
977000 20.0 51.0 49.0 32.0 30.0 8.0 68.0 47.0 106.0 35.0 34.0 39.0 67.0 111.0 100.0 22.0 38.0 32.0 20.0 3.0 27.0 46.0 0.279
978000 17.0 43.0 41.0 20.0 26.0 4.0 58.0 42.0 86.0 27.0 27.0 33.0 60.0 93.0 85.0 6.0 33.0 28.0 18.0 0.0 15.0 26.0 0.263
979000 21.0 54.0 50.0 40.0 34.0 13.0 67.0 57.0 109.0 37.0 33.0 41.0 73.0 116.0 107.0 30.0 44.0 36.0 23.0 6.0 32.0 56.0 0.25
980000 18.0 48.0 44.0 24.0 29.0 7.0 57.0 48.0 95.0 32.0 31.0 35.0 62.0 101.0 93.0 3.0 39.0 32.0 20.0 0.0 22.0 37.0 0.247
981000 18.0 47.0 45.0 29.0 28.0 8.0 66.0 50.0 103.0 37.0 30.0 39.0 59.0 104.0 106.0 21.0 41.0 37.0 24.0 3.0 25.0 41.0 0.292
982000 16.0 40.0 32.0 13.0 22.0 3.0 41.0 39.0 67.0 17.0 29.0 29.0 54.0 90.0 67.0 3.0 30.0 19.0 13.0 0.0 14.0 29.0 0.268
983000 16.0 44.0 40.0 24.0 24.0 4.0 59.0 47.0 95.0 28.0 26.0 31.0 54.0 98.0 81.0 8.0 33.0 26.0 15.0 0.0 19.0 40.0 0.244
984000 17.0 42.0 37.0 23.0 24.0 6.0 53.0 43.0 83.0 22.0 28.0 32.0 60.0 91.0 76.0 7.0 31.0 23.0 14.0 1.0 15.0 32.0 0.241
985000 16.0 39.0 36.0 15.0 22.0 2.0 50.0 39.0 76.0 24.0 24.0 33.0 56.0 86.0 75.0 4.0 31.0 26.0 15.0 0.0 13.0 27.0 0.249
986000 15.0 37.0 34.0 17.0 23.0 5.0 51.0 35.0 72.0 21.0 26.0 31.0 53.0 77.0 67.0 5.0 28.0 21.0 13.0 0.0 13.0 24.0 0.257
987000 18.0 43.0 42.0 24.0 27.0 6.0 58.0 40.0 85.0 27.0 29.0 35.0 64.0 88.0 87.0 6.0 31.0 29.0 17.0 0.0 18.0 32.0 0.281
988000 18.0 50.0 45.0 33.0 30.0 11.0 63.0 55.0 101.0 34.0 29.0 34.0 65.0 112.0 103.0 24.0 43.0 35.0 23.0 5.0 27.0 45.0 0.256
989000 15.0 40.0 35.0 21.0 21.0 4.0 53.0 43.0 84.0 22.0 25.0 29.0 49.0 90.0 70.0 5.0 29.0 22.0 12.0 0.0 13.0 28.0 0.261
990000 16.0 38.0 37.0 19.0 23.0 5.0 53.0 33.0 77.0 19.0 28.0 32.0 57.0 82.0 79.0 1.0 25.0 23.0 12.0 0.0 15.0 28.0 0.241
991000 15.0 40.0 39.0 25.0 23.0 6.0 59.0 41.0 86.0 28.0 23.0 30.0 55.0 87.0 85.0 16.0 32.0 29.0 17.0 2.0 18.0 31.0 0.273
992000 18.0 43.0 42.0 27.0 31.0 10.0 57.0 38.0 82.0 29.0 31.0 35.0 63.0 81.0 88.0 14.0 35.0 29.0 20.0 3.0 20.0 35.0 0.243
993000 17.0 44.0 38.0 21.0 25.0 5.0 52.0 44.0 83.0 23.0 29.0 31.0 57.0 99.0 79.0 4.0 33.0 22.0 14.0 0.0 15.0 32.0 0.267
994000 18.0 43.0 39.0 28.0 27.0 9.0 54.0 42.0 81.0 27.0 29.0 34.0 64.0 91.0 83.0 15.0 33.0 26.0 17.0 3.0 20.0 39.0 0.245
995000 16.0 40.0 41.0 23.0 25.0 5.0 60.0 39.0 86.0 28.0 24.0 33.0 56.0 84.0 85.0 16.0 30.0 30.0 16.0 2.0 19.0 31.0 0.244
996000 17.0 47.0 40.0 25.0 27.0 7.0 55.0 52.0 93.0 26.0 28.0 31.0 58.0 108.0 85.0 7.0 38.0 24.0 18.0 1.0 19.0 36.0 0.263
997000 19.0 51.0 48.0 34.0 33.0 11.0 65.0 55.0 106.0 34.0 31.0 36.0 66.0 109.0 105.0 18.0 42.0 32.0 22.0 4.0 26.0 42.0 0.24
998000 18.0 53.0 46.0 36.0 30.0 10.0 65.0 62.0 116.0 33.0 31.0 32.0 60.0 119.0 93.0 17.0 43.0 28.0 20.0 3.0 28.0 52.0 0.269
999000 18.0 45.0 42.0 23.0 26.0 5.0 60.0 45.0 90.0 30.0 28.0 37.0 63.0 99.0 88.0 16.0 36.0 31.0 19.0 2.0 19.0 34.0 0.288
1000000 16.0 40.0 40.0 30.0 26.0 10.0 61.0 41.0 90.0 27.0 28.0 32.0 59.0 85.0 89.0 16.0 32.0 30.0 17.0 3.0 23.0 40.0 0.278
1001000 20.0 50.0 49.0 31.0 31.0 9.0 68.0 49.0 106.0 33.0 33.0 40.0 69.0 105.0 97.0 15.0 36.0 35.0 19.0 2.0 30.0 40.0 0.266
1002000 17.0 40.0 34.0 15.0 23.0 4.0 49.0 40.0 74.0 20.0 29.0 33.0 56.0 89.0 74.0 2.0 31.0 23.0 14.0 0.0 12.0 26.0 0.271
1003000 17.0 46.0 41.0 27.0 27.0 8.0 59.0 53.0 98.0 28.0 27.0 34.0 60.0 101.0 86.0 10.0 38.0 28.0 18.0 2.0 20.0 37.0 0.264
1004000 16.0 47.0 42.0 26.0 26.0 7.0 63.0 55.0 102.0 33.0 27.0 33.0 58.0 108.0 82.0 18.0 43.0 32.0 21.0 3.0 23.0 34.0 0.257
1005000 25.0 63.0 59.0 52.0 39.0 16.0 76.0 65.0 129.0 44.0 41.0 47.0 81.0 137.0 121.0 31.0 49.0 39.0 26.0 5.0 45.0 70.0 0.273
1006000 20.0 52.0 47.0 35.0 31.0 11.0 63.0 55.0 102.0 33.0 33.0 39.0 70.0 116.0 99.0 19.0 42.0 32.0 21.0 3.0 27.0 46.0 0.277
1007000 12.0 27.0 25.0 15.0 18.0 5.0 27.0 26.0 48.0 19.0 18.0 30.0 41.0 53.0 53.0 14.0 23.0 19.0 10.0 2.0 10.0 20.0 0.26
1008000 18.0 39.0 40.0 25.0 26.0 8.0 56.0 30.0 73.0 24.0 30.0 37.0 60.0 79.0 82.0 16.0 26.0 31.0 14.0 2.0 18.0 34.0 0.252
1009000 21.0 55.0 52.0 39.0 32.0 10.0 71.0 55.0 114.0 37.0 35.0 40.0 70.0 123.0 109.0 26.0 40.0 35.0 22.0 4.0 35.0 55.0 0.265
1010000 16.0 36.0 38.0 24.0 23.0 7.0 58.0 31.0 77.0 24.0 26.0 35.0 57.0 76.0 84.0 15.0 26.0 30.0 14.0 2.0 20.0 36.0 0.239
