t Density Sender Receiver Contagion Reciprocity ContagionReciprocity EgoInTwoStar EgoOutTwoStar MixedTwoStar TransitiveTriangleT1 oOc.sport oOc.drugs oOc.alcohol MixedTwoStarSource MixedTwoStarSink TransitiveTriangleT3 TransitiveTriangleD1 TransitiveTriangleU1 CyclicTriangleC1 CyclicTriangleC3 AlterInTwoStar2 AlterOutTwoStar2 acceptance_rate
87000 19.0 50.0 43.0 28.0 29.0 8.0 58.0 55.0 99.0 30.0 31.0 37.0 65.0 112.0 89.0 9.0 41.0 27.0 18.0 1.0 22.0 42.0 0.24
87100 19.0 49.0 45.0 22.0 30.0 5.0 62.0 51.0 101.0 32.0 31.0 37.0 67.0 105.0 98.0 4.0 39.0 31.0 22.0 0.0 17.0 37.0 0.24
87200 18.0 48.0 42.0 30.0 28.0 9.0 57.0 52.0 95.0 29.0 30.0 35.0 64.0 109.0 90.0 9.0 39.0 27.0 19.0 1.0 23.0 43.0 0.31
87300 18.0 47.0 43.0 25.0 30.0 8.0 58.0 47.0 91.0 30.0 31.0 34.0 62.0 98.0 96.0 12.0 39.0 31.0 21.0 3.0 19.0 39.0 0.24
87400 19.0 49.0 47.0 40.0 32.0 14.0 65.0 52.0 102.0 35.0 32.0 37.0 69.0 103.0 102.0 29.0 41.0 35.0 22.0 6.0 30.0 52.0 0.23
87500 17.0 41.0 41.0 28.0 26.0 8.0 58.0 38.0 82.0 29.0 26.0 35.0 61.0 86.0 89.0 17.0 31.0 32.0 17.0 2.0 20.0 35.0 0.2
87600 16.0 40.0 40.0 26.0 24.0 6.0 60.0 40.0 87.0 29.0 23.0 33.0 56.0 88.0 85.0 18.0 31.0 30.0 16.0 2.0 21.0 35.0 0.23
87700 17.0 41.0 41.0 25.0 28.0 8.0 59.0 37.0 81.0 28.0 28.0 36.0 60.0 80.0 84.0 17.0 32.0 29.0 16.0 2.0 22.0 34.0 0.19
87800 17.0 39.0 38.0 25.0 25.0 8.0 55.0 34.0 78.0 24.0 29.0 36.0 62.0 84.0 89.0 14.0 29.0 28.0 17.0 3.0 20.0 41.0 0.24
87900 15.0 34.0 31.0 15.0 23.0 5.0 46.0 30.0 61.0 18.0 27.0 28.0 51.0 68.0 60.0 3.0 25.0 16.0 11.0 0.0 10.0 18.0 0.3
88000 19.0 44.0 44.0 30.0 28.0 9.0 62.0 41.0 92.0 29.0 31.0 37.0 64.0 90.0 81.0 17.0 31.0 31.0 16.0 2.0 23.0 34.0 0.26
88100 17.0 48.0 44.0 28.0 28.0 7.0 64.0 55.0 105.0 33.0 27.0 33.0 57.0 105.0 92.0 10.0 40.0 32.0 20.0 1.0 22.0 37.0 0.24
88200 15.0 40.0 38.0 25.0 23.0 6.0 58.0 39.0 89.0 24.0 27.0 30.0 51.0 88.0 81.0 10.0 29.0 25.0 14.0 1.0 20.0 45.0 0.24
88300 23.0 59.0 57.0 44.0 37.0 12.0 78.0 59.0 126.0 42.0 39.0 40.0 75.0 128.0 121.0 27.0 45.0 40.0 27.0 5.0 40.0 68.0 0.3
88400 23.0 54.0 49.0 31.0 35.0 10.0 61.0 50.0 98.0 34.0 41.0 41.0 75.0 112.0 101.0 14.0 42.0 35.0 24.0 3.0 26.0 51.0 0.28
88500 16.0 38.0 37.0 21.0 23.0 6.0 53.0 32.0 75.0 21.0 26.0 33.0 54.0 80.0 72.0 4.0 25.0 26.0 12.0 0.0 14.0 26.0 0.35
88600 17.0 42.0 43.0 28.0 26.0 7.0 64.0 40.0 96.0 27.0 28.0 35.0 55.0 90.0 90.0 13.0 29.0 30.0 16.0 2.0 24.0 42.0 0.29
88700 22.0 55.0 47.0 27.0 33.0 9.0 62.0 60.0 107.0 27.0 39.0 39.0 73.0 120.0 95.0 4.0 40.0 28.0 20.0 1.0 21.0 41.0 0.31
88800 20.0 49.0 48.0 30.0 31.0 8.0 64.0 46.0 97.0 31.0 34.0 38.0 68.0 105.0 101.0 6.0 36.0 33.0 20.0 0.0 28.0 41.0 0.3
88900 17.0 43.0 39.0 21.0 25.0 5.0 56.0 44.0 87.0 25.0 27.0 34.0 59.0 93.0 83.0 7.0 32.0 27.0 16.0 1.0 16.0 34.0 0.29
89000 15.0 42.0 31.0 21.0 21.0 7.0 41.0 48.0 74.0 18.0 26.0 26.0 50.0 104.0 69.0 6.0 35.0 18.0 14.0 1.0 15.0 28.0 0.3
89100 15.0 41.0 32.0 19.0 22.0 5.0 46.0 50.0 82.0 20.0 25.0 26.0 52.0 96.0 61.0 7.0 33.0 16.0 14.0 1.0 13.0 25.0 0.24
89200 20.0 56.0 50.0 35.0 33.0 10.0 69.0 62.0 116.0 37.0 33.0 38.0 72.0 123.0 104.0 21.0 45.0 35.0 23.0 3.0 29.0 53.0 0.19
89300 22.0 54.0 50.0 33.0 34.0 11.0 66.0 54.0 103.0 36.0 36.0 44.0 76.0 116.0 107.0 15.0 43.0 33.0 23.0 2.0 31.0 47.0 0.2
89400 19.0 51.0 48.0 36.0 31.0 11.0 66.0 55.0 107.0 35.0 31.0 39.0 68.0 111.0 101.0 19.0 42.0 34.0 21.0 3.0 31.0 48.0 0.17
89500 17.0 43.0 40.0 22.0 25.0 5.0 59.0 44.0 89.0 27.0 27.0 34.0 60.0 93.0 86.0 9.0 34.0 28.0 17.0 1.0 17.0 32.0 0.26
89600 19.0 47.0 42.0 29.0 27.0 8.0 59.0 50.0 95.0 28.0 31.0 37.0 65.0 103.0 80.0 11.0 36.0 26.0 16.0 1.0 21.0 35.0 0.18
89700 17.0 38.0 38.0 23.0 23.0 6.0 56.0 35.0 78.0 26.0 27.0 37.0 59.0 81.0 79.0 15.0 28.0 29.0 15.0 2.0 18.0 29.0 0.28
89800 22.0 54.0 46.0 32.0 31.0 9.0 60.0 58.0 105.0 32.0 37.0 40.0 70.0 119.0 88.0 10.0 42.0 27.0 18.0 1.0 22.0 39.0 0.29
89900 18.0 45.0 38.0 19.0 26.0 5.0 52.0 45.0 83.0 24.0 29.0 33.0 57.0 99.0 79.0 3.0 35.0 24.0 16.0 0.0 12.0 27.0 0.24
90000 22.0 59.0 53.0 40.0 35.0 11.0 70.0 63.0 120.0 40.0 36.0 40.0 70.0 128.0 102.0 23.0 47.0 33.0 22.0 3.0 31.0 52.0 0.26
90100 18.0 52.0 46.0 33.0 29.0 9.0 65.0 58.0 108.0 32.0 30.0 32.0 62.0 123.0 96.0 11.0 42.0 30.0 20.0 1.0 29.0 44.0 0.26
90200 21.0 57.0 52.0 41.0 34.0 12.0 71.0 62.0 120.0 41.0 36.0 40.0 70.0 127.0 110.0 27.0 48.0 36.0 24.0 4.0 36.0 62.0 0.23
90300 20.0 48.0 48.0 31.0 30.0 8.0 68.0 44.0 102.0 34.0 33.0 42.0 67.0 103.0 105.0 22.0 36.0 35.0 21.0 3.0 29.0 51.0 0.27
90400 15.0 39.0 39.0 26.0 23.0 6.0 59.0 39.0 85.0 28.0 23.0 32.0 56.0 85.0 82.0 18.0 30.0 29.0 15.0 2.0 21.0 35.0 0.21
90500 16.0 42.0 40.0 28.0 25.0 9.0 59.0 46.0 90.0 28.0 26.0 33.0 56.0 94.0 84.0 18.0 34.0 30.0 18.0 3.0 20.0 34.0 0.31
90600 20.0 52.0 49.0 33.0 31.0 10.0 71.0 57.0 114.0 35.0 31.0 40.0 67.0 116.0 106.0 21.0 42.0 37.0 25.0 4.0 28.0 43.0 0.24
90700 17.0 41.0 37.0 18.0 25.0 5.0 55.0 39.0 78.0 23.0 28.0 34.0 57.0 86.0 71.0 7.0 31.0 23.0 14.0 0.0 14.0 24.0 0.31
90800 20.0 50.0 46.0 32.0 28.0 7.0 65.0 51.0 103.0 34.0 32.0 40.0 68.0 112.0 95.0 20.0 38.0 31.0 19.0 2.0 26.0 48.0 0.25
90900 17.0 44.0 42.0 30.0 26.0 8.0 64.0 47.0 100.0 29.0 29.0 33.0 57.0 98.0 87.0 9.0 34.0 29.0 16.0 0.0 25.0 44.0 0.21
91000 21.0 53.0 49.0 29.0 34.0 8.0 65.0 54.0 107.0 37.0 35.0 40.0 67.0 110.0 107.0 14.0 44.0 35.0 25.0 3.0 25.0 51.0 0.22
91100 22.0 56.0 49.0 30.0 34.0 9.0 64.0 61.0 111.0 33.0 36.0 41.0 75.0 121.0 101.0 7.0 44.0 32.0 23.0 1.0 22.0 44.0 0.31
91200 21.0 48.0 42.0 23.0 28.0 6.0 54.0 45.0 85.0 25.0 35.0 40.0 72.0 106.0 90.0 4.0 34.0 26.0 17.0 0.0 17.0 38.0 0.37
91300 18.0 48.0 44.0 31.0 27.0 8.0 65.0 55.0 106.0 33.0 28.0 37.0 60.0 106.0 88.0 20.0 38.0 32.0 18.0 3.0 25.0 41.0 0.21
91400 17.0 47.0 46.0 30.0 28.0 7.0 68.0 50.0 106.0 36.0 28.0 35.0 57.0 101.0 96.0 22.0 39.0 35.0 21.0 3.0 27.0 46.0 0.21
91500 19.0 51.0 47.0 31.0 31.0 9.0 63.0 55.0 105.0 31.0 32.0 36.0 66.0 111.0 93.0 7.0 40.0 31.0 20.0 1.0 26.0 40.0 0.24
91600 21.0 53.0 50.0 38.0 33.0 12.0 66.0 54.0 105.0 34.0 34.0 40.0 71.0 114.0 98.0 20.0 40.0 35.0 20.0 3.0 32.0 44.0 0.2
91700 21.0 51.0 44.0 35.0 31.0 12.0 57.0 54.0 97.0 27.0 36.0 38.0 72.0 109.0 89.0 16.0 39.0 26.0 18.0 4.0 24.0 45.0 0.24
91800 14.0 37.0 35.0 22.0 21.0 6.0 55.0 38.0 77.0 25.0 22.0 31.0 50.0 82.0 75.0 16.0 30.0 29.0 14.0 2.0 17.0 31.0 0.23
91900 17.0 47.0 43.0 26.0 29.0 8.0 62.0 53.0 99.0 30.0 29.0 33.0 61.0 100.0 89.0 11.0 40.0 31.0 20.0 2.0 20.0 35.0 0.31
92000 17.0 43.0 39.0 22.0 24.0 4.0 57.0 46.0 92.0 25.0 28.0 34.0 57.0 95.0 84.0 4.0 32.0 24.0 15.0 0.0 18.0 37.0 0.22
92100 19.0 48.0 44.0 34.0 28.0 10.0 62.0 52.0 99.0 31.0 30.0 39.0 67.0 105.0 86.0 21.0 38.0 30.0 17.0 3.0 26.0 42.0 0.24
92200 21.0 54.0 46.0 33.0 31.0 9.0 57.0 59.0 106.0 33.0 35.0 39.0 68.0 121.0 93.0 14.0 44.0 28.0 21.0 2.0 28.0 54.0 0.26
92300 18.0 44.0 44.0 25.0 30.0 8.0 60.0 38.0 88.0 28.0 30.0 36.0 61.0 88.0 96.0 12.0 33.0 33.0 20.0 3.0 21.0 41.0 0.29
92400 17.0 44.0 41.0 23.0 27.0 6.0 59.0 44.0 88.0 29.0 29.0 33.0 62.0 96.0 90.0 10.0 36.0 30.0 20.0 1.0 19.0 36.0 0.33
92500 15.0 39.0 33.0 20.0 21.0 6.0 50.0 46.0 81.0 19.0 24.0 31.0 51.0 88.0 65.0 4.0 31.0 21.0 12.0 1.0 13.0 22.0 0.22
92600 16.0 46.0 42.0 29.0 27.0 8.0 62.0 54.0 104.0 32.0 26.0 31.0 55.0 102.0 89.0 10.0 38.0 30.0 19.0 1.0 23.0 41.0 0.13
92700 17.0 45.0 40.0 27.0 26.0 8.0 58.0 50.0 92.0 26.0 29.0 33.0 60.0 98.0 77.0 10.0 36.0 26.0 15.0 1.0 19.0 33.0 0.29
92800 19.0 48.0 44.0 29.0 27.0 7.0 64.0 54.0 104.0 33.0 31.0 37.0 63.0 107.0 80.0 20.0 38.0 32.0 18.0 3.0 24.0 34.0 0.28
92900 18.0 45.0 44.0 33.0 28.0 10.0 63.0 49.0 98.0 32.0 28.0 39.0 66.0 97.0 95.0 19.0 37.0 32.0 19.0 3.0 27.0 42.0 0.29
93000 15.0 43.0 39.0 24.0 24.0 6.0 59.0 50.0 94.0 26.0 24.0 30.0 54.0 96.0 78.0 9.0 35.0 26.0 15.0 1.0 18.0 30.0 0.27
93100 19.0 50.0 42.0 25.0 28.0 7.0 57.0 56.0 99.0 27.0 32.0 36.0 63.0 113.0 82.0 5.0 41.0 25.0 19.0 1.0 18.0 32.0 0.32
93200 17.0 43.0 43.0 29.0 27.0 9.0 64.0 44.0 96.0 30.0 27.0 36.0 64.0 93.0 93.0 18.0 34.0 32.0 19.0 3.0 24.0 36.0 0.36
93300 20.0 50.0 46.0 24.0 31.0 6.0 62.0 50.0 100.0 29.0 33.0 34.0 68.0 107.0 92.0 4.0 36.0 30.0 21.0 0.0 19.0 30.0 0.33
93400 18.0 45.0 44.0 33.0 28.0 10.0 63.0 49.0 98.0 32.0 28.0 39.0 66.0 97.0 95.0 19.0 37.0 32.0 19.0 3.0 27.0 42.0 0.34
93500 18.0 50.0 45.0 28.0 30.0 8.0 63.0 57.0 107.0 31.0 30.0 35.0 65.0 109.0 96.0 7.0 40.0 30.0 21.0 1.0 22.0 41.0 0.22
93600 20.0 49.0 44.0 31.0 29.0 9.0 60.0 52.0 97.0 30.0 33.0 38.0 72.0 111.0 94.0 11.0 39.0 28.0 19.0 1.0 23.0 42.0 0.24
93700 17.0 43.0 39.0 16.0 25.0 2.0 57.0 46.0 91.0 25.0 27.0 32.0 52.0 94.0 80.0 3.0 33.0 25.0 16.0 0.0 13.0 28.0 0.29
93800 14.0 31.0 25.0 14.0 18.0 5.0 23.0 31.0 52.0 15.0 23.0 31.0 48.0 66.0 48.0 2.0 22.0 16.0 8.0 0.0 7.0 18.0 0.27
93900 16.0 41.0 40.0 26.0 28.0 9.0 59.0 39.0 83.0 29.0 28.0 32.0 61.0 83.0 89.0 16.0 35.0 29.0 20.0 3.0 21.0 34.0 0.28
94000 19.0 41.0 40.0 19.0 27.0 5.0 54.0 33.0 76.0 24.0 32.0 38.0 66.0 87.0 87.0 5.0 29.0 28.0 17.0 0.0 16.0 34.0 0.29
94100 12.0 25.0 24.0 15.0 17.0 5.0 24.0 17.0 37.0 19.0 19.0 29.0 45.0 50.0 59.0 14.0 19.0 19.0 9.0 2.0 10.0 25.0 0.19
94200 14.0 30.0 34.0 19.0 19.0 5.0 55.0 24.0 69.0 22.0 22.0 33.0 52.0 62.0 72.0 14.0 21.0 28.0 12.0 2.0 15.0 24.0 0.28
94300 18.0 51.0 48.0 28.0 29.0 5.0 71.0 56.0 115.0 36.0 29.0 35.0 63.0 111.0 100.0 18.0 39.0 34.0 21.0 2.0 24.0 44.0 0.22
94400 20.0 53.0 49.0 33.0 33.0 10.0 64.0 56.0 107.0 32.0 33.0 38.0 67.0 116.0 103.0 7.0 41.0 32.0 21.0 1.0 29.0 46.0 0.3
94500 20.0 50.0 46.0 29.0 31.0 9.0 61.0 53.0 100.0 31.0 33.0 39.0 71.0 111.0 100.0 7.0 40.0 31.0 22.0 1.0 25.0 40.0 0.24
94600 18.0 47.0 47.0 34.0 29.0 10.0 67.0 46.0 102.0 31.0 30.0 36.0 65.0 102.0 93.0 17.0 34.0 33.0 17.0 2.0 32.0 43.0 0.22
94700 17.0 49.0 44.0 32.0 28.0 9.0 65.0 57.0 108.0 34.0 29.0 33.0 57.0 109.0 87.0 16.0 42.0 32.0 20.0 2.0 24.0 39.0 0.31
94800 11.0 26.0 29.0 13.0 18.0 4.0 50.0 21.0 57.0 19.0 18.0 27.0 42.0 50.0 69.0 4.0 21.0 23.0 11.0 0.0 10.0 17.0 0.28
94900 16.0 37.0 35.0 18.0 21.0 4.0 54.0 33.0 74.0 20.0 27.0 34.0 57.0 82.0 72.0 7.0 26.0 24.0 12.0 0.0 14.0 27.0 0.31
95000 13.0 30.0 29.0 21.0 21.0 8.0 46.0 24.0 55.0 17.0 23.0 25.0 46.0 58.0 62.0 12.0 22.0 18.0 11.0 3.0 13.0 24.0 0.27
95100 12.0 24.0 26.0 13.0 16.0 4.0 45.0 18.0 50.0 15.0 20.0 29.0 42.0 45.0 55.0 4.0 17.0 20.0 8.0 0.0 8.0 17.0 0.23
95200 13.0 30.0 27.0 15.0 20.0 5.0 27.0 27.0 49.0 21.0 21.0 30.0 47.0 57.0 53.0 14.0 24.0 20.0 11.0 2.0 10.0 21.0 0.25
95300 15.0 37.0 37.0 22.0 22.0 5.0 56.0 37.0 80.0 23.0 24.0 31.0 56.0 78.0 76.0 6.0 27.0 25.0 13.0 0.0 15.0 25.0 0.24
95400 19.0 45.0 43.0 30.0 27.0 8.0 60.0 43.0 89.0 31.0 30.0 40.0 69.0 100.0 96.0 18.0 35.0 31.0 19.0 2.0 25.0 44.0 0.24
95500 21.0 56.0 48.0 30.0 33.0 8.0 63.0 61.0 110.0 34.0 36.0 38.0 67.0 127.0 102.0 10.0 45.0 30.0 22.0 1.0 26.0 54.0 0.32
95600 15.0 36.0 34.0 12.0 23.0 3.0 54.0 38.0 79.0 21.0 27.0 31.0 56.0 73.0 67.0 1.0 29.0 22.0 15.0 0.0 11.0 16.0 0.26
95700 19.0 48.0 43.0 31.0 28.0 9.0 60.0 52.0 97.0 29.0 31.0 38.0 67.0 106.0 88.0 11.0 38.0 28.0 17.0 1.0 24.0 42.0 0.3
95800 13.0 32.0 26.0 17.0 19.0 6.0 27.0 36.0 55.0 23.0 19.0 31.0 45.0 68.0 56.0 14.0 29.0 19.0 12.0 2.0 11.0 26.0 0.22
95900 12.0 28.0 27.0 12.0 18.0 4.0 45.0 23.0 54.0 15.0 21.0 26.0 44.0 57.0 62.0 2.0 21.0 19.0 11.0 0.0 8.0 16.0 0.21
96000 17.0 39.0 42.0 20.0 28.0 6.0 62.0 30.0 78.0 29.0 27.0 36.0 60.0 74.0 88.0 15.0 29.0 33.0 20.0 2.0 18.0 30.0 0.29
96100 15.0 27.0 25.0 11.0 18.0 3.0 23.0 18.0 38.0 15.0 25.0 32.0 51.0 49.0 47.0 4.0 18.0 13.0 7.0 0.0 4.0 15.0 0.32
96200 14.0 37.0 36.0 21.0 22.0 5.0 56.0 38.0 80.0 25.0 23.0 30.0 52.0 82.0 82.0 7.0 30.0 27.0 15.0 0.0 18.0 34.0 0.19
96300 17.0 45.0 42.0 29.0 27.0 8.0 60.0 49.0 95.0 28.0 27.0 33.0 59.0 98.0 82.0 11.0 35.0 27.0 16.0 1.0 21.0 33.0 0.19
96400 17.0 41.0 40.0 25.0 25.0 6.0 57.0 39.0 83.0 26.0 28.0 34.0 61.0 88.0 85.0 8.0 30.0 27.0 15.0 0.0 20.0 36.0 0.18
96500 18.0 47.0 42.0 29.0 28.0 9.0 57.0 51.0 94.0 27.0 30.0 35.0 64.0 101.0 86.0 7.0 37.0 27.0 17.0 1.0 21.0 38.0 0.25
96600 20.0 52.0 45.0 30.0 31.0 9.0 58.0 54.0 98.0 30.0 34.0 37.0 68.0 112.0 88.0 9.0 40.0 29.0 19.0 1.0 23.0 45.0 0.34
96700 21.0 54.0 48.0 31.0 32.0 9.0 64.0 57.0 105.0 35.0 34.0 41.0 74.0 119.0 100.0 19.0 44.0 34.0 23.0 3.0 26.0 48.0 0.29
96800 19.0 50.0 44.0 30.0 30.0 9.0 58.0 53.0 97.0 31.0 32.0 36.0 66.0 111.0 92.0 9.0 41.0 29.0 21.0 1.0 23.0 43.0 0.34
96900 20.0 48.0 43.0 26.0 28.0 7.0 59.0 46.0 89.0 30.0 33.0 41.0 69.0 107.0 94.0 17.0 37.0 31.0 19.0 2.0 24.0 47.0 0.27
97000 23.0 63.0 58.0 40.0 38.0 10.0 78.0 65.0 132.0 46.0 39.0 41.0 77.0 134.0 119.0 28.0 50.0 41.0 29.0 4.0 34.0 63.0 0.23
97100 21.0 55.0 53.0 37.0 35.0 11.0 70.0 57.0 113.0 37.0 34.0 40.0 71.0 119.0 111.0 19.0 43.0 37.0 23.0 3.0 35.0 51.0 0.3
97200 15.0 38.0 33.0 17.0 21.0 4.0 50.0 40.0 76.0 20.0 25.0 31.0 52.0 86.0 73.0 3.0 30.0 22.0 13.0 0.0 14.0 31.0 0.3
97300 20.0 50.0 48.0 31.0 32.0 10.0 69.0 50.0 105.0 33.0 33.0 40.0 70.0 107.0 96.0 20.0 39.0 36.0 22.0 3.0 25.0 42.0 0.33
97400 16.0 44.0 34.0 18.0 24.0 5.0 45.0 50.0 79.0 23.0 28.0 29.0 53.0 105.0 67.0 6.0 38.0 19.0 16.0 1.0 13.0 29.0 0.34
97500 14.0 33.0 31.0 19.0 22.0 7.0 45.0 32.0 65.0 20.0 24.0 30.0 52.0 68.0 72.0 12.0 28.0 21.0 14.0 3.0 17.0 29.0 0.32
97600 14.0 32.0 35.0 20.0 22.0 6.0 57.0 31.0 74.0 24.0 22.0 34.0 53.0 61.0 72.0 15.0 26.0 26.0 13.0 2.0 17.0 24.0 0.14
97700 20.0 47.0 43.0 29.0 30.0 10.0 59.0 47.0 88.0 31.0 33.0 41.0 70.0 95.0 87.0 17.0 38.0 29.0 18.0 2.0 23.0 41.0 0.22
97800 14.0 36.0 36.0 23.0 24.0 8.0 57.0 35.0 76.0 26.0 23.0 31.0 52.0 71.0 76.0 16.0 30.0 29.0 15.0 2.0 19.0 29.0 0.28
97900 11.0 24.0 27.0 12.0 15.0 3.0 48.0 21.0 59.0 15.0 18.0 28.0 41.0 51.0 60.0 2.0 17.0 23.0 9.0 0.0 8.0 18.0 0.29
98000 17.0 38.0 37.0 21.0 26.0 7.0 52.0 29.0 68.0 23.0 30.0 33.0 61.0 72.0 76.0 8.0 27.0 25.0 16.0 1.0 14.0 28.0 0.24
98100 14.0 33.0 35.0 20.0 22.0 6.0 55.0 26.0 67.0 23.0 23.0 32.0 52.0 63.0 77.0 15.0 24.0 27.0 13.0 2.0 18.0 30.0 0.29
98200 13.0 30.0 29.0 12.0 17.0 3.0 48.0 27.0 65.0 14.0 23.0 29.0 44.0 66.0 59.0 0.0 20.0 21.0 9.0 0.0 8.0 17.0 0.33
98300 17.0 45.0 36.0 17.0 29.0 6.0 32.0 47.0 72.0 29.0 29.0 33.0 55.0 95.0 82.0 2.0 39.0 25.0 20.0 0.0 14.0 32.0 0.22
98400 19.0 44.0 46.0 31.0 31.0 10.0 64.0 34.0 85.0 31.0 32.0 37.0 66.0 86.0 97.0 20.0 31.0 34.0 19.0 3.0 30.0 40.0 0.3
98500 20.0 48.0 44.0 25.0 29.0 6.0 60.0 48.0 96.0 30.0 33.0 39.0 64.0 101.0 93.0 5.0 37.0 29.0 19.0 0.0 20.0 43.0 0.33
98600 16.0 33.0 34.0 17.0 22.0 5.0 52.0 25.0 63.0 20.0 27.0 35.0 58.0 61.0 72.0 5.0 24.0 23.0 12.0 0.0 13.0 23.0 0.3
98700 14.0 35.0 36.0 19.0 23.0 6.0 56.0 35.0 78.0 22.0 23.0 31.0 50.0 73.0 78.0 4.0 27.0 28.0 14.0 0.0 15.0 21.0 0.32
98800 16.0 37.0 38.0 25.0 25.0 8.0 57.0 29.0 72.0 27.0 27.0 34.0 59.0 73.0 84.0 20.0 29.0 28.0 17.0 3.0 20.0 33.0 0.3
98900 24.0 54.0 53.0 39.0 34.0 11.0 70.0 46.0 106.0 36.0 42.0 45.0 79.0 117.0 107.0 27.0 38.0 36.0 22.0 4.0 36.0 54.0 0.4
99000 15.0 36.0 36.0 20.0 21.0 5.0 57.0 33.0 77.0 23.0 24.0 34.0 55.0 79.0 78.0 15.0 27.0 28.0 14.0 2.0 16.0 30.0 0.25
99100 14.0 32.0 36.0 25.0 23.0 8.0 57.0 25.0 69.0 25.0 23.0 31.0 53.0 59.0 78.0 20.0 24.0 28.0 14.0 3.0 20.0 33.0 0.27
99200 17.0 45.0 44.0 29.0 28.0 8.0 66.0 48.0 103.0 29.0 30.0 33.0 58.0 95.0 89.0 10.0 34.0 30.0 17.0 1.0 24.0 38.0 0.31
99300 19.0 47.0 46.0 24.0 29.0 6.0 68.0 48.0 102.0 32.0 29.0 39.0 65.0 96.0 89.0 15.0 35.0 36.0 20.0 2.0 19.0 32.0 0.24
99400 19.0 48.0 42.0 30.0 28.0 9.0 57.0 52.0 95.0 28.0 31.0 38.0 66.0 106.0 86.0 9.0 38.0 27.0 17.0 1.0 23.0 43.0 0.22
99500 17.0 45.0 43.0 28.0 27.0 8.0 63.0 51.0 101.0 31.0 27.0 36.0 62.0 100.0 93.0 9.0 38.0 30.0 19.0 1.0 25.0 37.0 0.18
99600 20.0 53.0 50.0 35.0 32.0 9.0 70.0 59.0 116.0 38.0 31.0 40.0 67.0 115.0 105.0 21.0 43.0 35.0 22.0 3.0 31.0 52.0 0.23
99700 18.0 43.0 41.0 26.0 27.0 7.0 55.0 40.0 83.0 26.0 29.0 35.0 63.0 90.0 86.0 6.0 31.0 27.0 16.0 0.0 19.0 37.0 0.28
99800 21.0 52.0 48.0 35.0 32.0 11.0 65.0 55.0 105.0 34.0 34.0 42.0 69.0 113.0 93.0 20.0 42.0 33.0 20.0 3.0 29.0 44.0 0.27
99900 20.0 50.0 47.0 34.0 31.0 10.0 64.0 52.0 102.0 35.0 32.0 40.0 72.0 107.0 96.0 21.0 40.0 34.0 21.0 3.0 28.0 48.0 0.23
100000 20.0 51.0 42.0 27.0 29.0 8.0 55.0 55.0 95.0 26.0 34.0 36.0 64.0 116.0 86.0 7.0 40.0 24.0 18.0 1.0 20.0 39.0 0.24
100100 16.0 42.0 39.0 22.0 25.0 6.0 59.0 49.0 95.0 24.0 25.0 32.0 55.0 92.0 74.0 5.0 33.0 25.0 16.0 1.0 15.0 24.0 0.22
